ID,Name,Age,City,Salary,JoinDate
1073,Name_1073,42.0,City_72,50448.52,2021-03-23
1074,Name_1074,43.0,City_73,31356.6,unknown
1075,Name_1075,,City_74,53989.94,2020-03-07
1076,Name_1076,45.0,City_75,68742.34,2021-04-23
1077,Name_1077,46.0,City_76,52953.11,2022-03-17
1078,Name_1078,47.0,City_77,111059.88,2020-03-17
1079,Name_1079,,City_78,43175.64,2021-04-11
1080,Name_1080,49.0,City_79,63162.78,2022-11-09
1081,Name_1081,50.0,City_80,80767.63,2020-03-14
1082,Name_1082,,,54405.9,2021-01-23
1083,Name_1083,52.0,City_82,69895.1,2022-10-08
1084,Name_1084,53.0,City_83,52767.18,2020-06-09
1085,Name_1085,54.0,City_84,31119.04,2021-12-09
1086,Name_1086,55.0,City_85,31200.29,2022-09-25
1087,Name_1087,56.0,City_86,59949.65,2020-07-25
1088,Name_1088,57.0,City_87,69424.53,2021-03-08
1089,Name_1089,58.0,City_88,105497.43,2022-02-27
1090,Name_1090,59.0,City_89,42255.65,2020-06-27
1091,Name_1091,60.0,City_90,68357.59,2021-04-10
1092,Name_1092,61.0,City_91,N/A,2022-11-28
1093,Name_1093,62.0,City_92,89026.35,2020-02-22
1094,Name_1094,63.0,City_93,87641.1,2021-01-09
1095,Name_1095,64.0,City_94,118271.91,2022-11-09
1096,Name_1096,65.0,City_95,113320.55,2020-11-23
1097,Name_1097,66.0,City_96,70609.78,unknown
1098,Name_1098,67.0,City_97,54473.77,2022-12-01
1099,Name_1099,68.0,City_98,40964.07,2020-06-18
1100,Name_1100,69.0,City_99,N/A,2021-06-01
1101,Name_1101,20.0,City_0,90794.13,2022-11-17
1102,,21.0,City_1,77644.2,2020-12-25
1103,Name_1103,22.0,City_2,98511.89,2021-04-01
1104,Name_1104,23.0,City_3,98984.8,2022-07-26
1105,Name_1105,24.0,City_4,104799.93,2020-01-20
1106,Name_1106,25.0,City_5,113799.26,2021-11-21
1107,Name_1107,26.0,City_6,48368.79,2022-09-05
1108,,27.0,City_7,111749.59,2020-05-17
1109,Name_1109,28.0,City_8,N/A,2021-09-08
1110,Name_1110,29.0,City_9,103055.65,2022-06-01
1111,,30.0,City_10,61004.52,2020-06-28
1112,Name_1112,31.0,City_11,90192.13,2021-02-06
1113,Name_1113,32.0,City_12,43306.57,2022-02-07
1114,Name_1114,33.0,City_13,N/A,unknown
1115,Name_1115,34.0,City_14,38058.34,2021-08-03
1116,Name_1116,35.0,City_15,N/A,2022-07-21
1117,,36.0,City_16,51398.17,2020-04-27
1118,Name_1118,37.0,City_17,99853.74,2021-11-28
1119,Name_1119,38.0,City_18,45937.99,unknown
1120,Name_1120,39.0,City_19,65839.57,2020-02-18
1121,Name_1121,40.0,City_20,115817.27,2021-11-22
1122,Name_1122,41.0,City_21,90722.43,unknown
1123,Name_1123,42.0,City_22,63663.42,2020-10-13
1124,Name_1124,43.0,City_23,N/A,unknown
1125,Name_1125,44.0,City_24,119749.46,unknown
1126,Name_1126,45.0,City_25,55611.2,2020-02-16
1127,Name_1127,46.0,City_26,57263.14,unknown
1128,Name_1128,47.0,City_27,41349.35,2022-06-19
1129,Name_1129,48.0,City_28,89372.95,2020-01-14
1130,Name_1130,49.0,City_29,44144.16,2021-12-01
1131,Name_1131,50.0,City_30,43244.71,2022-03-18
1132,Name_1132,51.0,City_31,59710.58,2020-10-10
1133,Name_1133,52.0,,106863.64,2021-05-25
1134,Name_1134,53.0,City_33,92203.98,2022-04-12
1135,Name_1135,54.0,City_34,64472.85,2020-02-15
1136,Name_1136,55.0,City_35,51102.79,unknown
1137,Name_1137,56.0,City_36,99359.04,2022-10-17
1138,Name_1138,57.0,City_37,47821.96,2020-03-03
1139,Name_1139,58.0,City_38,109754.46,2021-09-14
1140,Name_1140,59.0,City_39,102247.55,2022-03-22
1141,Name_1141,60.0,City_40,104138.84,unknown
1142,Name_1142,61.0,City_41,N/A,2021-11-21
1143,,62.0,City_42,84435.38,2022-02-24
1144,Name_1144,63.0,City_43,72808.49,2020-09-10
1145,Name_1145,64.0,City_44,71565.0,2021-12-01
1146,Name_1146,65.0,City_45,107409.42,2022-10-07
1147,,66.0,City_46,97051.47,2020-12-25
1148,Name_1148,67.0,City_47,52245.32,unknown
1149,Name_1149,68.0,City_48,96860.75,2022-12-04
1150,Name_1150,69.0,City_49,61977.08,2020-02-25
1151,Name_1151,20.0,City_50,108302.65,2021-02-06
1152,Name_1152,21.0,City_51,65971.7,2022-12-01
1153,Name_1153,22.0,City_52,51811.54,2020-10-03
1154,Name_1154,23.0,City_53,82831.09,2021-04-18
1155,Name_1155,24.0,City_54,76366.35,2022-05-05
1156,Name_1156,25.0,City_55,99035.98,2020-04-12
1157,Name_1157,26.0,City_56,37408.95,2021-07-04
1158,Name_1158,27.0,City_57,N/A,unknown
1159,Name_1159,28.0,City_58,40079.43,unknown
1160,Name_1160,,City_59,114292.33,2021-09-24
1161,Name_1161,30.0,,111129.68,2022-06-07
1162,,31.0,City_61,66401.67,2020-09-14
1163,Name_1163,32.0,City_62,46039.46,unknown
1164,Name_1164,,City_63,118925.1,2022-02-19
1165,Name_1165,34.0,City_64,65902.7,2020-03-13
1166,Name_1166,35.0,City_65,117652.6,2021-01-03
1167,Name_1167,36.0,City_66,38617.84,2022-01-28
1168,Name_1168,37.0,City_67,40395.53,2020-08-01
1169,Name_1169,,City_68,79503.49,2021-09-25
1170,Name_1170,,City_69,31491.93,2022-08-19
1171,Name_1171,40.0,City_70,71929.26,2020-09-12
1172,Name_1172,41.0,City_71,86800.85,2021-04-11
1173,Name_1173,42.0,City_72,98083.13,2022-08-20
1174,Name_1174,43.0,City_73,91135.23,2020-09-06
1175,Name_1175,44.0,City_74,113853.68,2021-12-03
1176,Name_1176,45.0,City_75,94898.48,2022-09-01
1177,Name_1177,46.0,City_76,59991.67,2020-11-01
1178,Name_1178,47.0,City_77,95156.45,unknown
1179,Name_1179,48.0,City_78,79953.34,2022-02-21
1180,Name_1180,49.0,City_79,31230.85,2020-01-24
1181,Name_1181,50.0,City_80,99123.3,2021-07-28
1182,,51.0,City_81,71089.1,2022-07-12
1183,Name_1183,52.0,City_82,97840.57,2020-07-24
1184,Name_1184,53.0,City_83,114741.33,2021-08-21
1185,Name_1185,54.0,City_84,31758.55,2022-11-27
1186,Name_1186,55.0,City_85,107975.69,2020-01-14
1187,Name_1187,56.0,City_86,113009.21,2021-10-12
1188,Name_1188,57.0,City_87,95578.15,2022-09-04
1189,,,City_88,63857.91,2020-01-18
1190,Name_1190,59.0,City_89,119998.95,2021-08-02
1191,Name_1191,60.0,City_90,53895.85,2022-06-13
1192,Name_1192,61.0,City_91,89488.05,2020-02-16
1193,Name_1193,62.0,City_92,N/A,2021-11-11
1194,Name_1194,63.0,City_93,79554.15,2022-11-22
1195,Name_1195,64.0,City_94,82530.91,2020-06-23
1196,Name_1196,65.0,City_95,N/A,2021-07-18
1197,Name_1197,66.0,City_96,69544.12,2022-11-21
1198,Name_1198,,,32183.28,2020-05-27
1199,Name_1199,68.0,City_98,111711.75,2021-12-17
1200,Name_1200,,City_99,117637.67,2022-12-27
1201,Name_1201,20.0,City_0,71494.97,2020-09-11
1202,Name_1202,21.0,City_1,53191.33,2021-08-12
1203,Name_1203,22.0,City_2,95331.41,2022-02-04
1204,Name_1204,23.0,City_3,112006.62,2020-06-20
1205,Name_1205,24.0,City_4,51269.92,2021-10-28
1206,Name_1206,25.0,City_5,101452.84,2022-03-17
1207,Name_1207,26.0,City_6,50984.29,unknown
1208,Name_1208,27.0,City_7,50728.5,2021-01-24
1209,Name_1209,28.0,City_8,45070.24,2022-07-08
1210,Name_1210,29.0,City_9,117557.03,2020-08-15
1211,Name_1211,30.0,City_10,116583.63,2021-07-11
1212,Name_1212,31.0,City_11,58484.71,2022-02-16
1213,Name_1213,32.0,City_12,69787.55,2020-10-28
1214,Name_1214,33.0,City_13,70101.75,2021-09-17
1215,Name_1215,34.0,City_14,41389.62,2022-12-14
1216,Name_1216,,City_15,40473.29,2020-03-10
1217,Name_1217,36.0,City_16,57118.4,unknown
1218,Name_1218,37.0,City_17,55669.59,unknown
1219,Name_1219,38.0,City_18,54249.89,2020-03-25
1220,Name_1220,39.0,City_19,50337.01,2021-05-17
1221,Name_1221,40.0,City_20,69980.56,2022-05-26
1222,Name_1222,41.0,City_21,84598.67,2020-11-28
1223,Name_1223,42.0,City_22,35262.09,2021-09-15
1224,,43.0,City_23,N/A,2022-02-03
1225,Name_1225,44.0,City_24,57870.81,2020-05-13
1226,Name_1226,45.0,,110661.85,2021-05-12
1227,Name_1227,,City_26,71055.53,2022-07-21
1228,,47.0,City_27,31947.78,2020-09-12
1229,Name_1229,48.0,City_28,N/A,unknown
1230,Name_1230,,City_29,116754.59,2022-07-11
1231,Name_1231,50.0,City_30,50592.67,2020-04-23
1232,Name_1232,51.0,City_31,50215.13,2021-01-13
1233,Name_1233,52.0,City_32,62594.33,2022-07-01
1234,Name_1234,53.0,City_33,63320.3,2020-08-10
1235,Name_1235,54.0,City_34,84318.69,2021-05-23
1236,Name_1236,55.0,City_35,93566.07,2022-07-06
1237,Name_1237,56.0,City_36,80170.83,2020-02-20
1238,Name_1238,57.0,City_37,49500.84,unknown
1239,Name_1239,58.0,City_38,116811.72,2022-03-14
1240,Name_1240,59.0,City_39,85349.46,2020-09-01
1241,Name_1241,60.0,City_40,58859.54,2021-09-15
1242,Name_1242,61.0,City_41,N/A,2022-07-14
1243,Name_1243,62.0,City_42,N/A,2020-09-15
1244,Name_1244,63.0,City_43,78811.46,2021-06-19
1245,Name_1245,64.0,City_44,36159.14,2022-08-07
1246,Name_1246,65.0,City_45,N/A,2020-08-14
1247,Name_1247,66.0,City_46,106721.39,2021-07-15
1248,Name_1248,67.0,City_47,91580.36,2022-08-12
1249,Name_1249,68.0,City_48,95905.81,unknown
1250,Name_1250,,City_49,107356.93,2021-11-13
1251,Name_1251,20.0,City_50,N/A,2022-07-14
1252,Name_1252,21.0,City_51,70491.85,2020-12-12
1253,Name_1253,22.0,City_52,53693.22,unknown
1254,Name_1254,23.0,City_53,58280.23,2022-02-23
1255,Name_1255,24.0,City_54,118876.5,2020-10-04
1256,Name_1256,25.0,City_55,48420.34,2021-03-08
1257,Name_1257,26.0,City_56,43207.22,2022-08-24
1258,,27.0,City_57,106956.23,2020-08-25
1259,Name_1259,28.0,City_58,88566.4,2021-03-20
1260,Name_1260,29.0,City_59,58049.88,2022-03-20
1261,Name_1261,30.0,City_60,97430.42,2020-11-20
1262,Name_1262,31.0,City_61,N/A,2021-05-18
1263,Name_1263,32.0,City_62,N/A,2022-01-28
1264,Name_1264,33.0,City_63,66022.97,unknown
1265,Name_1265,34.0,City_64,109225.42,unknown
1266,Name_1266,35.0,City_65,106722.46,2022-12-09
1267,Name_1267,36.0,City_66,117307.5,2020-04-14
1268,Name_1268,37.0,City_67,90067.68,2021-06-01
1269,Name_1269,38.0,City_68,107326.31,unknown
1270,Name_1270,39.0,City_69,44021.32,2020-08-27
1271,,40.0,City_70,99774.03,2021-03-10
1272,Name_1272,41.0,City_71,55926.95,2022-10-12
1273,Name_1273,,City_72,N/A,2020-01-08
1274,Name_1274,43.0,City_73,51233.01,2021-10-07
1275,Name_1275,44.0,City_74,68062.02,2022-05-23
1276,Name_1276,45.0,City_75,76032.99,unknown
1277,Name_1277,46.0,City_76,54078.21,2021-07-06
1278,Name_1278,47.0,City_77,93608.17,2022-11-08
1279,Name_1279,48.0,City_78,N/A,2020-04-25
1280,Name_1280,49.0,City_79,58793.06,2021-10-12
1281,Name_1281,50.0,City_80,46266.03,2022-08-15
1282,Name_1282,51.0,City_81,89628.13,2020-09-25
1283,Name_1283,52.0,City_82,113157.95,2021-01-07
1284,Name_1284,53.0,City_83,36284.95,unknown
1285,Name_1285,54.0,City_84,59609.55,2020-11-12
1286,Name_1286,55.0,City_85,53321.73,2021-03-06
1287,Name_1287,56.0,City_86,38122.31,2022-09-19
1288,Name_1288,57.0,City_87,N/A,2020-02-13
1289,Name_1289,58.0,City_88,109789.59,unknown
1290,Name_1290,59.0,City_89,59450.0,2022-04-10
1291,Name_1291,60.0,,50780.4,2020-03-18
1292,Name_1292,61.0,City_91,82184.91,2021-01-08
1293,Name_1293,62.0,City_92,116548.92,2022-06-27
1294,Name_1294,63.0,City_93,74093.81,2020-12-27
1295,Name_1295,64.0,City_94,62484.65,2021-02-10
1296,Name_1296,65.0,City_95,51917.25,2022-09-12
1297,Name_1297,66.0,City_96,103424.97,2020-12-11
1298,Name_1298,67.0,City_97,46310.08,2021-05-19
1299,Name_1299,,City_98,56515.77,unknown
1300,Name_1300,69.0,City_99,N/A,2020-06-07
1301,Name_1301,20.0,City_0,58002.99,2021-11-13
1302,Name_1302,21.0,City_1,110190.35,unknown
1303,Name_1303,22.0,City_2,113257.65,2020-05-13
1304,Name_1304,23.0,City_3,109660.59,2021-05-27
1305,,24.0,City_4,57632.08,2022-05-23
1306,Name_1306,25.0,City_5,117078.67,unknown
1307,,,City_6,100115.23,2021-08-18
1308,Name_1308,27.0,City_7,60271.78,2022-04-21
1309,Name_1309,28.0,City_8,99671.92,2020-11-06
1310,Name_1310,29.0,City_9,N/A,2021-06-21
1311,Name_1311,30.0,City_10,N/A,2022-10-01
1312,Name_1312,31.0,City_11,N/A,2020-04-27
1313,Name_1313,32.0,City_12,85492.67,2021-06-23
1314,Name_1314,33.0,,106178.94,2022-09-28
1315,Name_1315,34.0,City_14,36813.43,2020-05-16
1316,Name_1316,35.0,City_15,46407.94,2021-09-17
1317,Name_1317,36.0,City_16,N/A,2022-12-19
1318,Name_1318,37.0,City_17,36679.01,unknown
1319,,38.0,City_18,N/A,2021-03-08
1320,Name_1320,39.0,City_19,49282.95,2022-07-25
1321,Name_1321,40.0,City_20,44206.62,2020-12-01
1322,Name_1322,41.0,City_21,91418.66,2021-08-21
1323,Name_1323,42.0,City_22,47637.4,2022-03-01
1324,Name_1324,43.0,City_23,112151.95,2020-03-24
1325,Name_1325,44.0,City_24,103353.87,2021-06-12
1326,Name_1326,45.0,City_25,111622.48,2022-12-12
1327,Name_1327,46.0,City_26,31468.96,2020-03-14
1328,Name_1328,,City_27,80065.62,2021-06-19
1329,Name_1329,48.0,City_28,70187.41,2022-07-22
1330,Name_1330,49.0,City_29,93168.91,2020-12-27
1331,Name_1331,50.0,City_30,103756.58,2021-08-12
1332,Name_1332,51.0,City_31,110996.96,2022-11-28
1333,Name_1333,52.0,City_32,N/A,2020-03-20
1334,Name_1334,53.0,City_33,36557.58,2021-10-24
1335,Name_1335,54.0,City_34,107373.4,2022-12-14
1336,Name_1336,55.0,City_35,79247.24,2020-05-20
1337,Name_1337,56.0,City_36,57604.16,2021-07-06
1338,Name_1338,57.0,City_37,42127.86,2022-04-13
1339,Name_1339,58.0,City_38,37949.13,2020-02-14
1340,Name_1340,59.0,City_39,104125.42,2021-11-24
1341,Name_1341,60.0,City_40,55116.12,unknown
1342,Name_1342,61.0,City_41,115649.57,2020-07-05
1343,,62.0,City_42,39450.95,2021-10-21
1344,Name_1344,,City_43,N/A,2022-02-27
1345,Name_1345,64.0,City_44,87615.3,2020-05-02
1346,Name_1346,65.0,City_45,105401.8,2021-10-14
1347,,66.0,City_46,91865.37,2022-04-12
1348,Name_1348,67.0,City_47,96016.11,2020-12-04
1349,Name_1349,68.0,City_48,38484.76,unknown
1350,Name_1350,69.0,City_49,116470.49,2022-07-06
1351,Name_1351,,City_50,45047.13,2020-07-17
1352,Name_1352,21.0,,41340.87,2021-01-02
1353,Name_1353,22.0,City_52,75301.03,2022-07-27
1354,Name_1354,,City_53,115598.03,2020-01-16
1355,Name_1355,24.0,City_54,N/A,2021-02-22
1356,Name_1356,25.0,City_55,42865.89,2022-04-01
1357,Name_1357,26.0,City_56,N/A,2020-06-21
1358,Name_1358,27.0,City_57,68834.92,2021-02-18
1359,Name_1359,28.0,City_58,34913.23,2022-12-19
1360,Name_1360,29.0,City_59,117822.3,2020-09-15
1361,Name_1361,30.0,City_60,109482.38,2021-03-11
1362,Name_1362,31.0,City_61,62064.75,2022-05-09
1363,Name_1363,32.0,City_62,35493.67,2020-01-12
1364,Name_1364,33.0,City_63,35084.82,2021-10-07
1365,Name_1365,34.0,City_64,85741.99,2022-09-14
1366,Name_1366,35.0,City_65,93707.5,2020-07-16
1367,Name_1367,36.0,City_66,72067.92,unknown
1368,Name_1368,37.0,City_67,108260.81,2022-11-05
1369,Name_1369,38.0,City_68,114595.85,2020-08-24
1370,Name_1370,39.0,City_69,85754.3,2021-09-26
1371,Name_1371,40.0,,74866.7,2022-08-27
1372,Name_1372,41.0,City_71,N/A,2020-02-15
1373,Name_1373,42.0,City_72,100373.63,unknown
1374,Name_1374,43.0,City_73,106856.55,2022-05-01
1375,Name_1375,44.0,City_74,95312.88,2020-03-23
1376,Name_1376,45.0,City_75,N/A,unknown
1377,Name_1377,,City_76,48833.17,2022-07-19
1378,Name_1378,,City_77,71803.12,2020-08-21
1379,Name_1379,48.0,City_78,37997.43,2021-01-08
1380,Name_1380,49.0,City_79,48403.74,2022-04-17
1381,Name_1381,50.0,City_80,63275.24,2020-02-25
1382,Name_1382,51.0,City_81,76764.37,2021-07-10
1383,Name_1383,52.0,City_82,85424.15,2022-06-27
1384,Name_1384,53.0,City_83,65805.13,2020-02-07
1385,Name_1385,54.0,City_84,106126.83,2021-05-03
1386,Name_1386,55.0,City_85,32523.82,2022-03-06
1387,Name_1387,56.0,City_86,85232.16,2020-09-02
1388,,57.0,City_87,108614.67,2021-01-09
1389,Name_1389,,City_88,88433.83,2022-07-26
1390,Name_1390,59.0,City_89,60822.24,2020-02-14
1391,Name_1391,60.0,City_90,63274.09,2021-05-27
1392,Name_1392,61.0,,119106.51,2022-04-09
1393,Name_1393,62.0,City_92,67157.79,unknown
1394,Name_1394,63.0,City_93,44887.78,2021-05-17
1395,Name_1395,64.0,City_94,83297.93,2022-05-09
1396,Name_1396,65.0,City_95,118457.16,2020-08-14
1397,Name_1397,66.0,City_96,31604.07,2021-10-17
1398,Name_1398,67.0,City_97,79632.26,2022-02-19
1399,Name_1399,68.0,City_98,56481.36,2020-09-25
1400,Name_1400,69.0,City_99,88896.18,2021-09-11
1401,Name_1401,20.0,City_0,39707.26,2022-02-01
1402,Name_1402,21.0,City_1,106143.3,2020-09-17
1403,Name_1403,22.0,City_2,85565.71,2021-02-02
1404,Name_1404,23.0,City_3,90512.93,2022-02-08
1405,Name_1405,24.0,City_4,93921.25,2020-03-04
1406,Name_1406,25.0,City_5,105020.74,unknown
1407,Name_1407,26.0,City_6,74114.84,2022-07-22
1408,Name_1408,27.0,City_7,N/A,2020-02-10
1409,Name_1409,28.0,City_8,44307.08,2021-05-13
1410,Name_1410,29.0,City_9,47391.12,2022-06-23
1411,Name_1411,,City_10,90833.9,unknown
1412,Name_1412,31.0,City_11,89805.66,2021-01-09
1413,Name_1413,32.0,City_12,40212.5,2022-09-06
1414,Name_1414,33.0,City_13,82926.03,2020-03-20
1415,Name_1415,,City_14,61459.28,2021-10-25
1416,Name_1416,35.0,City_15,112440.04,2022-05-21
1417,Name_1417,36.0,City_16,48394.47,2020-05-17
1418,Name_1418,37.0,City_17,66209.84,2021-05-12
1419,Name_1419,38.0,City_18,56142.8,2022-04-09
1420,,,City_19,111343.65,2020-04-20
1421,,40.0,,91330.42,unknown
1422,Name_1422,41.0,City_21,85429.36,2022-08-15
1423,Name_1423,42.0,City_22,N/A,2020-03-07
1424,Name_1424,43.0,City_23,73495.87,unknown
1425,Name_1425,44.0,City_24,65427.94,2022-11-18
1426,Name_1426,45.0,City_25,101283.94,2020-02-03
1427,Name_1427,,City_26,98907.72,2021-12-15
1428,Name_1428,,City_27,N/A,2022-06-21
1429,,48.0,,73619.18,2020-11-26
1430,Name_1430,49.0,City_29,55615.57,2021-10-18
1431,Name_1431,50.0,City_30,97759.51,2022-10-26
1432,Name_1432,,City_31,102247.72,2020-06-09
1433,Name_1433,52.0,City_32,37119.92,unknown
1434,Name_1434,53.0,City_33,N/A,2022-05-21
1435,Name_1435,54.0,City_34,53720.31,2020-01-11
1436,Name_1436,55.0,City_35,119867.72,2021-04-17
1437,,56.0,City_36,118268.22,2022-02-19
1438,Name_1438,57.0,City_37,117375.75,2020-05-16
1439,Name_1439,58.0,City_38,69831.25,unknown
1440,Name_1440,59.0,City_39,107371.71,2022-01-26
1441,Name_1441,60.0,City_40,106141.85,unknown
1442,,61.0,,62146.39,2021-08-22
1443,Name_1443,62.0,,65584.82,2022-01-16
1444,Name_1444,63.0,City_43,108911.97,2020-02-25
1445,Name_1445,64.0,City_44,45336.06,2021-10-10
1446,Name_1446,65.0,City_45,60905.42,2022-02-12
1447,Name_1447,66.0,City_46,104772.71,2020-12-10
1448,Name_1448,67.0,City_47,114225.2,2021-02-19
1449,Name_1449,68.0,City_48,N/A,2022-03-14
1450,,69.0,City_49,86324.19,2020-03-16
1451,Name_1451,20.0,City_50,48598.1,2021-05-17
1452,Name_1452,21.0,City_51,63614.59,2022-02-07
1453,Name_1453,22.0,City_52,66030.73,unknown
1454,,23.0,City_53,46999.44,2021-11-19
1455,Name_1455,24.0,City_54,35547.72,2022-01-08
1456,Name_1456,25.0,City_55,65013.25,2020-10-22
1457,Name_1457,26.0,City_56,72613.41,2021-02-05
1458,Name_1458,,City_57,94642.75,2022-09-28
1459,,,City_58,N/A,2020-11-05
1460,Name_1460,29.0,City_59,78043.38,2021-05-01
1461,Name_1461,30.0,City_60,47409.51,2022-01-03
1462,Name_1462,,City_61,118276.85,2020-08-16
1463,Name_1463,32.0,City_62,N/A,2021-09-22
1464,,,City_63,98323.64,unknown
1465,Name_1465,34.0,City_64,118228.22,unknown
1466,Name_1466,,City_65,71008.02,2021-10-08
1467,Name_1467,,City_66,58170.23,2022-08-14
1468,Name_1468,37.0,City_67,55747.96,2020-12-16
1469,Name_1469,38.0,City_68,41747.79,unknown
1470,Name_1470,39.0,City_69,71289.43,2022-12-12
1471,Name_1471,,City_70,94950.77,2020-11-26
1472,Name_1472,41.0,City_71,118633.47,2021-12-15
1473,Name_1473,,City_72,118012.03,2022-07-06
1474,Name_1474,43.0,City_73,55087.88,2020-03-25
1475,Name_1475,44.0,City_74,110242.88,2021-05-11
1476,Name_1476,45.0,City_75,34927.79,2022-08-14
1477,Name_1477,46.0,City_76,85348.38,unknown
1478,Name_1478,,City_77,39987.13,2021-04-24
1479,Name_1479,48.0,City_78,114674.75,2022-11-23
1480,Name_1480,49.0,City_79,59391.77,2020-06-04
1481,Name_1481,50.0,City_80,40092.93,2021-10-14
1482,Name_1482,51.0,City_81,111777.91,2022-01-16
1483,Name_1483,52.0,City_82,N/A,2020-04-09
1484,Name_1484,53.0,City_83,62908.59,2021-09-22
1485,Name_1485,54.0,City_84,88009.35,2022-09-23
1486,Name_1486,55.0,City_85,80179.4,2020-03-01
1487,Name_1487,56.0,City_86,60655.71,2021-08-14
1488,Name_1488,57.0,City_87,68626.83,2022-09-05
1489,Name_1489,,City_88,N/A,2020-12-09
1490,Name_1490,59.0,City_89,N/A,2021-09-02
1491,Name_1491,60.0,City_90,89667.42,unknown
1492,Name_1492,61.0,,105475.66,2020-07-15
1493,Name_1493,62.0,City_92,34572.4,unknown
1494,Name_1494,63.0,City_93,80768.89,2022-03-04
1495,Name_1495,64.0,City_94,82981.33,2020-11-08
1496,Name_1496,65.0,City_95,N/A,2021-01-13
1497,Name_1497,66.0,City_96,61513.64,2022-12-17
1498,Name_1498,67.0,City_97,119455.63,2020-04-04
1499,Name_1499,68.0,City_98,31560.13,2021-08-03
1500,Name_1500,69.0,City_99,61713.24,2022-12-15
1501,Name_1501,20.0,City_0,63898.33,unknown
1502,Name_1502,21.0,City_1,58891.97,2021-09-16
1503,Name_1503,22.0,City_2,101533.63,2022-07-10
1504,Name_1504,,,84844.6,2020-09-22
1505,Name_1505,24.0,City_4,47157.16,2021-12-16
1506,Name_1506,25.0,City_5,31581.07,2022-06-16
1507,Name_1507,26.0,City_6,61209.92,2020-05-03
1508,,27.0,City_7,N/A,2021-04-28
1509,Name_1509,28.0,City_8,44297.29,2022-02-19
1510,Name_1510,29.0,City_9,67757.04,2020-12-12
1511,Name_1511,30.0,City_10,75092.75,2021-04-20
1512,Name_1512,31.0,City_11,119448.66,2022-11-02
1513,Name_1513,32.0,City_12,74936.19,2020-08-04
1514,Name_1514,33.0,City_13,N/A,2021-04-26
1515,Name_1515,34.0,City_14,70283.68,2022-01-14
1516,Name_1516,35.0,City_15,107668.98,2020-01-14
1517,Name_1517,36.0,City_16,73802.76,2021-09-15
1518,Name_1518,37.0,City_17,50810.19,2022-07-16
1519,Name_1519,,City_18,46752.03,2020-02-23
1520,Name_1520,39.0,City_19,79072.22,2021-09-12
1521,Name_1521,40.0,City_20,33586.58,2022-09-23
1522,Name_1522,41.0,City_21,85689.18,2020-11-27
1523,Name_1523,42.0,City_22,94368.74,2021-04-27
1524,Name_1524,43.0,City_23,54033.34,2022-10-21
1525,Name_1525,44.0,City_24,97025.77,2020-08-01
1526,Name_1526,45.0,City_25,30548.77,unknown
1527,Name_1527,46.0,City_26,109606.15,2022-12-16
1528,Name_1528,47.0,City_27,N/A,2020-05-14
1529,Name_1529,48.0,City_28,89600.21,2021-06-15
1530,Name_1530,49.0,City_29,51777.27,2022-01-28
1531,Name_1531,50.0,City_30,99401.1,unknown
1532,Name_1532,51.0,City_31,50948.58,2021-06-18
1533,Name_1533,52.0,City_32,51345.73,2022-02-15
1534,Name_1534,53.0,City_33,35587.15,2020-06-20
1535,Name_1535,54.0,City_34,110444.65,2021-11-10
1536,Name_1536,55.0,City_35,115230.03,2022-03-28
1537,Name_1537,,City_36,98696.23,2020-05-06
1538,Name_1538,57.0,City_37,39343.77,2021-02-06
1539,Name_1539,58.0,City_38,30380.01,2022-06-07
1540,Name_1540,59.0,City_39,80068.8,2020-03-10
1541,Name_1541,60.0,City_40,39014.69,2021-07-14
1542,Name_1542,61.0,City_41,N/A,2022-06-12
1543,Name_1543,,City_42,114831.75,2020-06-14
1544,Name_1544,63.0,City_43,78200.47,2021-04-18
1545,Name_1545,64.0,City_44,84148.71,2022-01-01
1546,Name_1546,65.0,City_45,43283.13,2020-06-17
1547,Name_1547,66.0,City_46,N/A,2021-03-20
1548,Name_1548,67.0,City_47,54996.02,2022-05-10
1549,Name_1549,68.0,City_48,49163.31,2020-06-10
1550,Name_1550,69.0,City_49,67650.43,2021-09-26
1551,Name_1551,20.0,City_50,38700.4,2022-12-24
1552,Name_1552,21.0,City_51,98041.57,2020-05-13
1553,Name_1553,22.0,City_52,98071.29,2021-08-10
1554,Name_1554,23.0,City_53,111066.36,2022-05-17
1555,Name_1555,24.0,City_54,85496.04,unknown
1556,Name_1556,,City_55,83842.12,2021-07-10
1557,Name_1557,26.0,City_56,87881.04,2022-12-03
1558,Name_1558,27.0,City_57,50369.2,2020-06-28
1559,Name_1559,28.0,,60054.75,2021-10-11
1560,Name_1560,,City_59,96868.83,2022-03-07
1561,Name_1561,30.0,City_60,82611.73,2020-11-03
1562,Name_1562,31.0,City_61,52828.72,2021-07-18
1563,Name_1563,32.0,City_62,N/A,2022-04-28
1564,Name_1564,,City_63,62106.87,2020-05-10
1565,Name_1565,34.0,City_64,33817.75,2021-05-23
1566,Name_1566,35.0,City_65,57823.54,2022-04-04
1567,Name_1567,36.0,City_66,45099.01,2020-03-21
1568,Name_1568,37.0,City_67,87684.88,2021-10-21
1569,Name_1569,38.0,City_68,51011.39,2022-01-20
1570,Name_1570,,City_69,39830.2,2020-07-24
1571,Name_1571,40.0,City_70,109175.02,2021-02-13
1572,Name_1572,41.0,City_71,65273.97,2022-09-16
1573,Name_1573,42.0,City_72,115741.61,2020-04-19
